t,mode,dist,speed,cmd_speed,x,y
26.667,1,15.935,0.000,0.000,769.80,432.64
26.683,1,15.935,0.000,0.000,769.80,432.64
26.700,1,15.935,0.000,0.000,769.80,432.64
26.717,1,15.935,0.000,0.000,769.80,432.64
26.733,1,15.935,0.000,0.000,769.80,432.64
26.750,1,15.935,0.000,0.000,769.80,432.64
26.767,1,15.935,0.000,0.000,769.80,432.64
26.783,1,15.935,0.000,0.000,769.80,432.64
26.800,1,15.935,0.000,0.000,769.80,432.64
26.817,1,15.882,7.725,900.000,769.80,432.51
26.833,1,15.802,11.662,900.000,769.80,432.31
26.850,1,15.709,13.608,900.000,769.80,432.09
26.867,1,15.611,14.510,900.000,769.80,431.84
26.883,1,15.511,14.868,900.000,769.80,431.60
26.900,1,15.412,14.946,900.000,769.80,431.35
26.917,1,15.314,14.882,900.000,769.80,431.10
26.933,1,15.218,14.750,900.000,769.80,430.85
26.950,1,15.124,14.586,900.000,769.80,430.61
26.967,1,15.032,14.410,900.000,769.80,430.37
26.983,1,14.942,14.231,900.000,769.80,430.13
27.000,1,14.854,14.053,900.000,769.80,429.90
27.017,1,14.768,13.880,900.000,769.80,429.67
27.033,1,14.684,13.711,900.000,769.80,429.44
27.050,1,14.601,13.548,900.000,769.80,429.21
27.067,1,14.521,13.389,900.000,769.80,428.99
27.083,1,14.442,13.236,900.000,769.80,428.77
27.100,1,14.364,13.087,900.000,769.80,428.55
27.117,1,14.288,12.944,900.000,769.80,428.34
27.133,1,14.214,12.804,900.000,769.80,428.12
27.150,1,14.141,12.669,900.000,769.80,427.91
27.167,1,14.070,12.538,900.000,769.80,427.70
27.183,1,14.000,12.411,900.000,769.80,427.49
27.200,1,13.932,12.288,900.000,769.80,427.29
27.217,1,13.864,12.168,900.000,769.80,427.09
27.233,1,13.799,12.052,900.000,769.80,426.89
27.250,1,13.734,11.939,900.000,769.80,426.69
27.267,1,13.671,11.829,900.000,769.80,426.49
27.283,1,13.608,11.722,900.000,769.80,426.29
27.300,1,13.547,11.618,900.000,769.80,426.10
27.317,1,13.487,11.517,900.000,769.80,425.91
27.333,1,13.429,11.418,900.000,769.80,425.72
27.350,1,13.371,11.322,900.000,769.80,425.53
27.367,1,13.314,11.229,900.000,769.80,425.34
27.383,1,13.259,11.138,900.000,769.80,425.16
27.400,1,13.204,11.049,900.000,769.80,424.97
27.417,1,13.151,10.962,900.000,769.80,424.79
27.433,1,13.098,10.878,900.000,769.80,424.61
27.450,1,13.047,10.796,900.000,769.80,424.43
27.467,1,12.996,10.715,900.000,769.80,424.25
27.483,1,12.946,10.637,900.000,769.80,424.07
27.500,1,12.897,10.561,900.000,769.80,423.90
27.517,1,12.849,10.486,900.000,769.80,423.72
27.533,1,12.802,10.413,900.000,769.80,423.55
27.550,1,12.755,10.342,900.000,769.80,423.38
27.567,1,12.710,10.273,900.000,769.80,423.21
27.583,1,12.665,10.205,900.000,769.80,423.04
27.600,1,12.621,10.139,900.000,769.80,422.87
27.617,1,12.578,10.074,900.000,769.80,422.70
27.633,1,12.536,10.011,900.000,769.80,422.53
27.650,1,12.494,9.949,900.000,769.80,422.37
27.667,1,12.453,9.888,900.000,769.80,422.20
27.683,1,12.413,9.829,900.000,769.80,422.04
27.700,1,12.373,9.771,900.000,769.80,421.87
27.717,1,12.335,9.715,900.000,769.80,421.71
27.733,1,12.296,9.660,900.000,769.80,421.55
27.750,1,12.259,9.606,900.000,769.80,421.39
27.767,1,12.222,9.553,900.000,769.80,421.23
27.783,1,12.186,9.501,900.000,769.80,421.07
27.800,1,12.150,9.451,900.000,769.80,420.92
27.817,1,12.115,9.401,900.000,769.80,420.76
27.833,1,12.081,9.353,900.000,769.80,420.60
27.850,1,12.047,9.305,900.000,769.80,420.45
27.867,1,12.014,9.259,900.000,769.80,420.29
27.883,1,11.982,9.214,900.000,769.80,420.14
27.900,1,11.950,9.169,900.000,769.80,419.99
27.917,1,11.919,9.126,900.000,769.80,419.84
27.933,1,11.888,9.084,900.000,769.80,419.68
27.950,1,11.858,9.042,900.000,769.80,419.53
27.967,1,11.828,9.001,900.000,769.80,419.38
27.983,1,11.799,8.961,900.000,769.80,419.23
28.000,1,11.770,8.923,900.000,769.80,419.09
28.017,1,11.742,8.884,900.000,769.80,418.94
28.033,1,11.714,8.847,900.000,769.80,418.79
28.050,1,11.687,8.811,900.000,769.80,418.64
28.067,1,11.661,8.775,900.000,769.80,418.50
28.083,1,11.635,8.740,900.000,769.80,418.35
28.100,1,11.609,8.706,900.000,769.80,418.21
28.117,1,11.584,8.672,900.000,769.80,418.06
28.133,1,11.559,8.640,900.000,769.80,417.92
28.150,1,11.535,8.608,900.000,769.80,417.77
28.167,1,11.512,8.576,900.000,769.80,417.63
28.183,1,11.488,8.546,900.000,769.80,417.49
28.200,1,11.466,8.516,900.000,769.80,417.35
28.217,1,11.443,8.486,900.000,769.80,417.21
28.233,1,11.421,8.458,900.000,769.80,417.06
28.250,1,11.400,8.430,900.000,769.80,416.92
28.267,1,11.379,8.402,900.000,769.80,416.78
28.283,1,11.358,8.376,900.000,769.80,416.64
28.300,1,11.338,8.349,900.000,769.80,416.51
28.317,1,11.319,8.324,900.000,769.80,416.37
28.333,1,11.299,8.299,900.000,769.80,416.23
28.350,1,11.280,8.275,900.000,769.80,416.09
28.367,1,11.262,8.251,900.000,769.80,415.95
28.383,1,11.244,8.227,900.000,769.80,415.82
28.400,1,11.226,8.205,900.000,769.80,415.68
28.417,1,11.209,8.183,900.000,769.80,415.54
28.433,1,11.192,8.161,900.000,769.80,415.41
28.450,1,11.176,8.140,900.000,769.80,415.27
28.467,1,11.257,5.988,900.000,769.89,415.22
28.483,1,11.374,7.238,900.000,770.00,415.21
28.500,1,11.504,7.937,900.000,770.14,415.20
28.517,1,11.641,8.306,900.000,770.28,415.20
28.533,1,11.783,8.552,900.000,770.42,415.20
28.550,1,11.928,8.757,900.000,770.56,415.20
28.567,1,12.076,8.952,900.000,770.71,415.20
28.583,1,12.227,9.148,900.000,770.87,415.20
28.600,1,12.382,9.349,900.000,771.02,415.20
28.617,1,12.540,9.556,900.000,771.18,415.20
28.633,1,12.702,9.772,900.000,771.34,415.20
28.650,1,12.867,9.996,900.000,771.51,415.20
28.667,1,13.037,10.229,900.000,771.68,415.20
28.683,1,13.210,10.471,900.000,771.85,415.20
28.700,1,13.388,10.724,900.000,772.03,415.20
28.717,1,13.570,10.989,900.000,772.22,415.20
28.733,1,13.756,11.264,900.000,772.40,415.20
28.750,1,13.947,11.553,900.000,772.60,415.20
28.767,1,14.144,11.855,900.000,772.79,415.20
28.783,1,14.345,12.172,900.000,773.00,415.20
28.800,1,14.552,12.504,900.000,773.21,415.20
28.817,1,14.765,12.853,900.000,773.42,415.20
28.833,1,14.984,13.221,900.000,773.64,415.20
28.850,1,15.210,13.609,900.000,773.87,415.20
28.867,1,15.442,14.018,900.000,774.10,415.20
28.883,1,15.681,14.451,900.000,774.34,415.20
28.900,1,15.928,14.910,900.000,774.59,415.20
28.917,1,16.184,15.397,900.000,774.85,415.20
28.933,1,16.447,15.915,900.000,775.11,415.20
28.950,1,16.720,16.467,900.000,775.39,415.20
28.967,1,17.003,17.057,900.000,775.67,415.20
28.983,1,17.296,17.690,900.000,775.97,415.20
29.000,1,17.600,18.369,900.000,776.27,415.20
29.017,1,17.917,19.101,900.000,776.59,415.20
29.033,1,18.247,19.893,900.000,776.92,415.20
29.050,1,18.591,20.751,900.000,777.27,415.20
29.067,1,18.950,21.686,900.000,777.63,415.20
29.083,1,19.326,22.707,900.000,778.01,415.20
29.100,1,19.722,23.829,900.000,778.40,415.20
29.117,1,20.137,25.067,900.000,778.82,415.20
29.133,1,20.576,26.440,900.000,779.26,415.20
29.150,1,21.039,27.973,900.000,779.73,415.20
29.167,1,21.532,29.695,900.000,780.22,415.20
29.183,1,22.057,31.644,900.000,780.75,415.20
29.200,1,22.618,33.868,900.000,781.32,415.20
29.217,1,23.223,36.429,900.000,781.92,415.20
29.233,1,23.877,39.410,900.000,782.58,415.20
29.250,1,24.589,42.921,900.000,783.30,415.20
29.267,1,25.370,47.113,900.000,784.08,415.20
29.283,1,26.237,52.198,900.000,784.95,415.20
29.300,1,27.207,58.477,900.000,785.93,415.20
29.317,1,28.309,66.401,900.000,787.03,415.20
29.333,1,29.582,76.656,900.000,788.31,415.20
29.350,1,31.082,90.334,900.000,789.81,415.20
29.367,1,32.831,105.334,900.000,791.57,415.20
29.383,1,34.830,120.334,900.000,793.58,415.20
29.400,1,37.078,135.334,900.000,795.83,415.20
29.417,1,39.576,150.334,900.000,798.34,415.20
29.433,1,42.324,165.334,900.000,801.09,415.20
29.450,1,44.852,152.108,0.000,803.63,415.20
29.467,1,47.363,152.845,900.000,806.16,414.95
29.483,1,49.862,155.038,900.000,808.70,414.45
29.500,1,52.352,158.625,900.000,811.23,413.70
29.517,1,54.840,163.514,900.000,813.77,412.70
29.533,1,57.334,169.593,900.000,816.30,411.45
29.550,1,59.843,176.739,900.000,818.84,409.95
29.567,1,62.377,184.829,900.000,821.37,408.20
29.583,1,64.091,193.744,900.000,823.91,406.20
29.600,1,61.379,208.648,900.000,826.62,404.02
29.617,1,58.490,223.565,900.000,829.51,401.67
29.633,1,55.425,238.492,900.000,832.57,399.14
29.650,1,52.355,240.000,900.000,835.65,396.57
29.667,1,49.298,240.000,900.000,838.70,393.99
29.683,1,46.362,240.000,900.000,841.64,391.28
29.700,1,43.549,240.000,900.000,844.45,388.43
29.717,1,40.858,240.000,900.000,847.14,385.47
29.733,1,38.288,240.000,900.000,849.71,382.41
29.750,1,35.838,240.000,900.000,852.16,379.25
29.767,1,33.504,240.000,900.000,854.50,376.00
29.783,1,31.284,240.000,900.000,856.72,372.67
29.800,1,29.175,240.000,900.000,858.82,369.27
29.817,1,27.173,240.000,900.000,860.83,365.81
29.833,1,25.367,228.429,900.000,862.63,362.46
29.850,1,23.849,203.118,900.000,864.15,359.43
29.867,1,22.653,170.683,900.000,865.35,356.85
29.883,1,21.760,137.684,900.000,866.24,354.74
29.900,1,21.121,108.536,900.000,866.88,353.04
29.917,1,20.677,85.120,900.000,867.32,351.70
29.933,1,20.376,67.500,900.000,867.62,350.61
29.950,1,20.175,54.823,900.000,867.82,349.72
29.967,1,20.042,45.977,900.000,867.96,348.97
29.983,1,19.955,39.927,900.000,868.04,348.31
30.000,1,19.898,35.840,900.000,868.10,347.71
30.017,1,19.861,33.099,900.000,868.14,347.16
30.033,1,19.837,31.267,900.000,868.16,346.64
30.050,1,19.821,30.045,900.000,868.18,346.14
30.067,1,19.811,29.231,900.000,868.19,345.65
30.083,1,19.804,28.689,900.000,868.20,345.17
30.100,1,19.800,28.328,900.000,868.20,344.70
30.117,1,19.797,28.088,900.000,868.20,344.23
30.133,1,19.795,27.929,900.000,868.20,343.77
30.150,1,19.794,27.823,900.000,868.21,343.31
30.167,1,19.793,27.752,900.000,868.21,342.84
30.183,1,19.793,27.705,900.000,868.21,342.38
30.200,1,19.793,27.674,900.000,868.21,341.92
30.217,1,19.907,25.738,900.000,868.09,341.51
30.233,1,20.097,25.744,900.000,867.90,341.12
30.250,1,20.386,23.089,900.000,867.61,340.87
30.267,1,20.747,23.911,900.000,867.25,340.70
30.283,1,21.163,25.894,900.000,866.84,340.58
30.300,1,21.626,28.191,900.000,866.37,340.50
30.317,1,22.133,30.617,900.000,865.87,340.45
30.333,1,22.685,33.196,900.000,865.32,340.40
30.350,1,23.284,36.017,900.000,864.72,340.37
30.367,1,23.937,39.191,900.000,864.06,340.35
30.383,1,24.651,42.856,900.000,863.35,340.33
30.400,1,25.437,47.181,900.000,862.56,340.32
30.417,1,26.310,52.396,900.000,861.69,340.30
30.433,1,27.291,58.820,900.000,860.71,340.29
30.450,1,28.406,66.922,900.000,859.59,340.28
30.467,1,29.696,77.418,900.000,858.30,340.27
30.483,1,31.220,91.450,900.000,856.78,340.26
30.500,1,32.994,106.449,900.000,855.01,340.25
30.517,1,35.019,121.449,900.000,852.98,340.24
30.533,1,37.293,136.449,900.000,850.71,340.23
30.550,1,39.817,151.449,900.000,848.18,340.22
30.567,1,42.591,166.449,900.000,845.41,340.21
30.583,1,45.615,181.449,900.000,842.38,340.20
30.600,1,48.889,196.449,900.000,839.11,340.19
30.617,1,52.413,211.449,900.000,835.59,340.18
30.633,1,56.187,226.449,900.000,831.81,340.18
30.650,1,60.187,240.000,900.000,827.81,340.17
30.667,1,64.187,240.000,900.000,823.81,340.16
30.683,1,68.187,240.000,900.000,819.81,340.15
30.700,1,72.187,240.000,900.000,815.81,340.14
30.717,1,75.377,240.000,900.000,811.81,340.13
30.733,1,72.181,240.000,900.000,807.81,340.13
30.750,1,69.038,240.000,900.000,803.81,340.12
30.767,1,65.952,240.000,900.000,799.81,340.11
30.783,1,62.928,240.000,900.000,795.81,340.11
30.800,1,60.148,240.000,900.000,791.82,339.85
30.817,1,57.644,240.000,900.000,787.85,339.35
30.833,1,55.444,240.000,900.000,783.92,338.60
30.850,1,53.575,240.000,900.000,780.04,337.62
30.867,1,52.060,240.000,900.000,776.23,336.41
30.883,1,50.918,240.000,900.000,772.50,334.98
30.900,1,50.162,240.000,900.000,768.85,333.34
30.917,1,49.797,240.000,900.000,765.30,331.50
30.933,1,49.823,240.000,900.000,761.85,329.47
30.950,1,50.233,240.000,900.000,758.52,327.26
30.967,1,51.012,240.000,900.000,755.30,324.89
30.983,1,52.144,240.000,900.000,752.19,322.36
31.000,1,52.856,240.000,900.000,749.21,319.69
31.017,1,49.423,240.000,900.000,746.36,316.89
31.033,1,46.121,240.000,900.000,743.62,313.98
31.050,1,42.964,240.000,900.000,741.00,310.95
31.067,1,39.963,240.000,900.000,738.51,307.82
31.083,1,37.132,240.000,900.000,736.13,304.61
31.100,1,34.484,240.000,900.000,733.87,301.31
31.117,1,32.029,240.000,900.000,731.72,297.93
31.133,1,29.780,240.000,900.000,729.68,294.49
31.150,1,27.748,240.000,900.000,727.74,290.99
31.167,1,25.989,233.564,900.000,725.96,287.54
31.183,1,24.588,212.825,900.000,724.42,284.34
31.200,1,23.550,184.174,900.000,723.17,281.54
31.217,1,22.828,153.937,900.000,722.19,279.16
31.233,1,22.354,126.387,900.000,721.46,277.19
31.250,1,22.063,103.491,900.000,720.92,275.55
31.267,1,21.902,85.581,900.000,720.53,274.18
31.283,1,21.807,56.748,0.000,720.27,273.27
31.300,1,21.750,37.459,0.000,720.10,272.67
31.317,1,21.715,24.659,0.000,719.99,272.27
31.333,1,21.693,16.205,0.000,719.91,272.01
31.350,1,21.679,10.638,0.000,719.86,271.84
31.367,1,21.670,6.979,0.000,719.83,271.73
31.383,1,21.664,4.576,0.000,719.81,271.66
31.400,1,21.660,3.000,0.000,719.80,271.61
31.417,1,21.657,1.966,0.000,719.79,271.58
31.433,1,21.656,1.288,0.000,719.78,271.56
31.450,1,21.655,0.844,0.000,719.78,271.54
31.467,1,21.654,0.553,0.000,719.77,271.54
31.483,1,21.654,0.362,0.000,719.77,271.53
31.500,1,21.653,0.238,0.000,719.77,271.53
31.517,1,21.653,0.156,0.000,719.77,271.52
31.533,1,21.653,0.102,0.000,719.77,271.52
31.550,1,21.653,0.067,0.000,719.77,271.52
31.567,1,21.653,0.044,0.000,719.77,271.52
31.583,1,21.653,0.029,0.000,719.77,271.52
31.600,1,21.653,0.019,0.000,719.77,271.52
31.617,1,21.653,0.012,0.000,719.77,271.52
31.633,1,21.653,0.008,0.000,719.77,271.52
31.650,1,21.653,0.005,0.000,719.77,271.52
31.667,1,21.653,0.003,0.000,719.77,271.52
31.683,1,21.653,0.002,0.000,719.77,271.52
31.700,1,21.653,0.001,0.000,719.77,271.52
31.717,1,21.653,0.001,0.000,719.77,271.52
31.733,1,21.653,0.001,0.000,719.77,271.52
31.750,1,21.653,0.000,0.000,719.77,271.52
31.767,1,21.653,0.000,0.000,719.77,271.52
31.783,1,21.653,0.000,0.000,719.77,271.52
31.800,1,21.653,0.000,0.000,719.77,271.52
31.817,1,21.653,0.000,0.000,719.77,271.52
31.833,1,21.653,0.000,0.000,719.77,271.52
31.850,1,21.653,0.000,0.000,719.77,271.52
31.867,1,21.653,0.000,0.000,719.77,271.52
31.883,1,21.653,0.000,0.000,719.77,271.52
31.900,1,21.653,0.000,0.000,719.77,271.52
31.917,1,21.653,0.000,0.000,719.77,271.52
31.933,1,21.653,0.000,0.000,719.77,271.52
31.950,1,21.653,0.000,0.000,719.77,271.52
31.967,1,21.653,0.000,0.000,719.77,271.52
31.983,1,21.653,0.000,0.000,719.77,271.52
32.000,1,21.653,0.000,0.000,719.77,271.52
32.017,1,21.653,0.000,0.000,719.77,271.52
32.033,1,21.653,0.000,0.000,719.77,271.52
32.050,1,21.653,0.000,0.000,719.77,271.52
32.067,1,21.653,0.000,0.000,719.77,271.52
32.083,1,21.653,0.000,0.000,719.77,271.52
32.100,1,21.653,0.000,0.000,719.77,271.52
32.117,1,21.653,0.000,0.000,719.77,271.52
32.133,1,21.653,0.000,0.000,719.77,271.52
32.150,1,21.653,0.000,0.000,719.77,271.52
32.167,1,21.653,0.000,0.000,719.77,271.52
32.183,1,21.653,0.000,0.000,719.77,271.52
32.200,1,21.653,0.000,0.000,719.77,271.52
32.217,1,21.653,0.000,0.000,719.77,271.52
32.233,1,21.653,0.000,0.000,719.77,271.52
32.250,1,21.653,0.000,0.000,719.77,271.52
32.267,1,21.653,0.000,0.000,719.77,271.52
32.283,1,21.653,0.000,0.000,719.77,271.52
32.300,1,21.653,0.000,0.000,719.77,271.52
32.317,1,21.653,0.000,0.000,719.77,271.52
32.333,1,21.653,0.000,0.000,719.77,271.52
32.350,1,21.653,0.000,0.000,719.77,271.52
32.367,1,21.653,0.000,0.000,719.77,271.52
32.383,1,21.653,0.000,0.000,719.77,271.52
32.400,1,21.653,0.000,0.000,719.77,271.52
32.417,1,21.653,0.000,0.000,719.77,271.52
32.433,1,21.653,0.000,0.000,719.77,271.52
32.450,1,21.653,0.000,0.000,719.77,271.52
32.467,1,21.653,0.000,0.000,719.77,271.52
32.483,1,21.653,0.000,0.000,719.77,271.52
32.500,1,21.653,0.000,0.000,719.77,271.52
32.517,1,21.653,0.000,0.000,719.77,271.52
32.533,1,21.653,0.000,0.000,719.77,271.52
32.550,1,21.653,0.000,0.000,719.77,271.52
32.567,1,21.653,0.000,0.000,719.77,271.52
32.583,1,21.653,0.000,0.000,719.77,271.52
32.600,1,21.653,0.000,0.000,719.77,271.52
32.617,1,21.653,0.000,0.000,719.77,271.52
32.633,1,21.653,0.000,0.000,719.77,271.52
32.650,1,21.653,0.000,0.000,719.77,271.52
32.667,1,21.653,0.000,0.000,719.77,271.52
32.683,1,21.653,0.000,0.000,719.77,271.52
32.700,1,21.653,0.000,0.000,719.77,271.52
32.717,1,21.653,0.000,0.000,719.77,271.52
32.733,1,21.653,0.000,0.000,719.77,271.52
32.750,1,21.653,0.000,0.000,719.77,271.52
32.767,1,21.653,0.000,0.000,719.77,271.52
32.783,1,21.653,0.000,0.000,719.77,271.52
32.800,1,21.653,0.000,0.000,719.77,271.52
32.817,1,21.653,0.000,0.000,719.77,271.52
32.833,1,21.653,0.000,0.000,719.77,271.52
32.850,1,21.653,0.000,0.000,719.77,271.52
32.867,1,21.653,0.000,0.000,719.77,271.52
32.883,1,21.653,0.000,0.000,719.77,271.52
32.900,1,21.653,0.000,0.000,719.77,271.52
32.917,1,21.653,0.000,0.000,719.77,271.52
32.933,1,21.653,0.000,0.000,719.77,271.52
32.950,1,21.653,0.000,0.000,719.77,271.52
32.967,1,21.653,0.000,0.000,719.77,271.52
32.983,1,21.653,0.000,0.000,719.77,271.52
33.000,1,21.653,0.000,0.000,719.77,271.52
33.017,1,21.653,0.000,0.000,719.77,271.52
33.033,1,21.653,0.000,0.000,719.77,271.52
33.050,1,21.653,0.000,0.000,719.77,271.52
33.067,1,21.653,0.000,0.000,719.77,271.52
33.083,1,21.653,0.000,0.000,719.77,271.52
33.100,1,21.653,0.000,0.000,719.77,271.52
33.117,1,21.653,0.000,0.000,719.77,271.52
33.133,1,21.653,0.000,0.000,719.77,271.52
33.150,1,21.653,0.000,0.000,719.77,271.52
33.167,1,21.653,0.000,0.000,719.77,271.52
33.183,1,21.653,0.000,0.000,719.77,271.52
33.200,1,21.653,0.000,0.000,719.77,271.52
33.217,1,21.653,0.000,0.000,719.77,271.52
33.233,1,21.653,0.000,0.000,719.77,271.52
33.250,1,21.653,0.000,0.000,719.77,271.52
33.267,1,21.653,0.000,0.000,719.77,271.52
33.283,1,21.653,0.000,0.000,719.77,271.52
33.300,1,21.653,0.000,0.000,719.77,271.52
33.317,1,21.653,0.000,0.000,719.77,271.52
33.333,1,21.653,0.000,0.000,719.77,271.52
33.350,1,21.653,0.000,0.000,719.77,271.52
33.367,1,21.653,0.000,0.000,719.77,271.52
33.383,1,21.653,0.000,0.000,719.77,271.52
33.400,1,21.653,0.000,0.000,719.77,271.52
33.417,1,21.653,0.000,0.000,719.77,271.52
33.433,1,21.653,0.000,0.000,719.77,271.52
33.450,1,21.653,0.000,0.000,719.77,271.52
33.467,1,21.653,0.000,0.000,719.77,271.52
33.483,1,21.653,0.000,0.000,719.77,271.52
33.500,1,21.653,0.000,0.000,719.77,271.52
33.517,1,21.653,0.000,0.000,719.77,271.52
33.533,1,21.653,0.000,0.000,719.77,271.52
33.550,1,21.653,0.000,0.000,719.77,271.52
33.567,1,21.653,0.000,0.000,719.77,271.52
33.583,1,21.653,0.000,0.000,719.77,271.52
33.600,1,21.653,0.000,0.000,719.77,271.52
33.617,1,21.653,0.000,0.000,719.77,271.52
33.633,1,21.653,0.000,0.000,719.77,271.52
33.650,1,21.653,0.000,0.000,719.77,271.52
33.667,1,21.653,0.000,0.000,719.77,271.52
33.683,1,21.653,0.000,0.000,719.77,271.52
33.700,1,21.653,0.000,0.000,719.77,271.52
33.717,1,21.653,0.000,0.000,719.77,271.52
33.733,1,21.653,0.000,0.000,719.77,271.52
33.750,1,21.653,0.000,0.000,719.77,271.52
33.767,1,21.653,0.000,0.000,719.77,271.52
33.783,1,21.653,0.000,0.000,719.77,271.52
33.800,1,21.653,0.000,0.000,719.77,271.52
33.817,1,21.653,0.000,0.000,719.77,271.52
33.833,1,21.653,0.000,0.000,719.77,271.52
33.850,1,21.653,0.000,0.000,719.77,271.52
33.867,1,21.653,0.000,0.000,719.77,271.52
33.883,1,21.653,0.000,0.000,719.77,271.52
33.900,1,21.653,0.000,0.000,719.77,271.52
33.917,1,21.653,0.000,0.000,719.77,271.52
33.933,1,21.653,0.000,0.000,719.77,271.52
33.950,1,21.653,0.000,0.000,719.77,271.52
33.967,1,21.653,0.000,0.000,719.77,271.52
33.983,1,21.653,0.000,0.000,719.77,271.52
34.000,1,21.653,0.000,0.000,719.77,271.52
34.017,1,21.653,0.000,0.000,719.77,271.52
34.033,1,21.653,0.000,0.000,719.77,271.52
34.050,1,21.653,0.000,0.000,719.77,271.52
34.067,1,21.653,0.000,0.000,719.77,271.52
34.083,1,21.653,0.000,0.000,719.77,271.52
34.100,1,21.653,0.000,0.000,719.77,271.52
34.117,1,21.653,0.000,0.000,719.77,271.52
34.133,1,21.653,0.000,0.000,719.77,271.52
34.150,1,21.653,0.000,0.000,719.77,271.52
34.167,1,21.653,0.000,0.000,719.77,271.52
34.183,1,21.653,0.000,0.000,719.77,271.52
34.200,1,21.653,0.000,0.000,719.77,271.52
34.217,1,21.653,0.000,0.000,719.77,271.52
34.233,1,21.653,0.000,0.000,719.77,271.52
34.250,1,21.653,0.000,0.000,719.77,271.52
34.267,1,21.653,0.000,0.000,719.77,271.52
34.283,1,21.653,0.000,0.000,719.77,271.52
34.300,1,21.653,0.000,0.000,719.77,271.52
34.317,1,21.653,0.000,0.000,719.77,271.52
34.333,1,21.653,0.000,0.000,719.77,271.52
34.350,1,21.653,0.000,0.000,719.77,271.52
34.367,1,21.653,0.000,0.000,719.77,271.52
34.383,1,21.653,0.000,0.000,719.77,271.52
34.400,1,21.653,0.000,0.000,719.77,271.52
34.417,1,21.653,0.000,0.000,719.77,271.52
34.433,1,21.653,0.000,0.000,719.77,271.52
34.450,1,21.653,0.000,0.000,719.77,271.52
34.467,1,21.653,0.000,0.000,719.77,271.52
34.483,1,21.653,0.000,0.000,719.77,271.52
34.500,1,21.653,0.000,0.000,719.77,271.52
34.517,1,21.653,0.000,0.000,719.77,271.52
34.533,1,21.653,0.000,0.000,719.77,271.52
34.550,1,21.653,0.000,0.000,719.77,271.52
34.567,1,21.653,0.000,0.000,719.77,271.52
34.583,1,21.653,0.000,0.000,719.77,271.52
34.600,1,21.653,0.000,0.000,719.77,271.52
34.617,1,21.653,0.000,0.000,719.77,271.52
34.633,1,21.653,0.000,0.000,719.77,271.52
34.650,1,21.653,0.000,0.000,719.77,271.52
34.667,1,21.653,0.000,0.000,719.77,271.52
34.683,1,21.653,0.000,0.000,719.77,271.52
34.700,1,21.653,0.000,0.000,719.77,271.52
34.717,1,21.653,0.000,0.000,719.77,271.52
34.733,1,21.653,0.000,0.000,719.77,271.52
34.750,1,21.653,0.000,0.000,719.77,271.52
34.767,1,21.653,0.000,0.000,719.77,271.52
34.783,1,21.653,0.000,0.000,719.77,271.52
34.800,1,21.653,0.000,0.000,719.77,271.52
34.817,1,21.653,0.000,0.000,719.77,271.52
34.833,1,21.653,0.000,0.000,719.77,271.52
34.850,1,21.653,0.000,0.000,719.77,271.52
34.867,1,21.653,0.000,0.000,719.77,271.52
34.883,1,21.653,0.000,0.000,719.77,271.52
34.900,1,21.653,0.000,0.000,719.77,271.52
34.917,1,21.653,0.000,0.000,719.77,271.52
34.933,1,21.653,0.000,0.000,719.77,271.52
34.950,1,21.653,0.000,0.000,719.77,271.52
34.967,1,21.653,0.000,0.000,719.77,271.52
34.983,1,21.653,0.000,0.000,719.77,271.52
35.000,1,21.653,0.000,0.000,719.77,271.52
35.017,1,21.653,0.000,0.000,719.77,271.52
35.033,1,21.653,0.000,0.000,719.77,271.52
35.050,1,21.653,0.000,0.000,719.77,271.52
35.067,1,21.653,0.000,0.000,719.77,271.52
35.083,1,21.653,0.000,0.000,719.77,271.52
35.100,1,21.653,0.000,0.000,719.77,271.52
35.117,1,21.653,0.000,0.000,719.77,271.52
35.133,1,21.653,0.000,0.000,719.77,271.52
35.150,1,21.653,0.000,0.000,719.77,271.52
35.167,1,21.653,0.000,0.000,719.77,271.52
35.183,1,21.653,0.000,0.000,719.77,271.52
35.200,1,21.653,0.000,0.000,719.77,271.52
35.217,1,21.653,0.000,0.000,719.77,271.52
35.233,1,21.653,0.000,0.000,719.77,271.52
35.250,1,21.653,0.000,0.000,719.77,271.52
35.267,1,21.653,0.000,0.000,719.77,271.52
35.283,1,21.653,0.000,0.000,719.77,271.52
35.300,1,21.653,0.000,0.000,719.77,271.52
35.317,1,21.653,0.000,0.000,719.77,271.52
35.333,1,21.653,0.000,0.000,719.77,271.52
35.350,1,21.653,0.000,0.000,719.77,271.52
35.367,1,21.653,0.000,0.000,719.77,271.52
35.383,1,21.653,0.000,0.000,719.77,271.52
35.400,1,21.653,0.000,0.000,719.77,271.52
35.417,1,21.653,0.000,0.000,719.77,271.52
35.433,1,21.653,0.000,0.000,719.77,271.52
35.450,1,21.653,0.000,0.000,719.77,271.52
35.467,1,21.653,0.000,0.000,719.77,271.52
35.483,1,21.653,0.000,0.000,719.77,271.52
35.500,1,21.653,0.000,0.000,719.77,271.52
35.517,1,21.653,0.000,0.000,719.77,271.52
35.533,1,21.653,0.000,0.000,719.77,271.52
35.550,1,21.653,0.000,0.000,719.77,271.52
35.567,1,21.653,0.000,0.000,719.77,271.52
35.583,1,21.653,0.000,0.000,719.77,271.52
35.600,1,21.653,0.000,0.000,719.77,271.52
